mean_x,mean_y,mean_z,min_x,min_y,min_z,max_x,max_y,max_z,median_x,median_y,median_z
0.13455,0.14739,-1.00612,0.129,0.144,-1.009,0.138,0.152,-0.997,0.135,0.147,-1.006
0.13473,0.14762,-1.00603,0.129,0.144,-1.009,0.138,0.155,-0.997,0.135,0.147,-1.006
0.13491,0.14752,-1.00639,0.129,0.144,-1.009,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13455,0.14713,-1.00642,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13419,0.14668,-1.00621,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13383,0.14681,-1.00645,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13356,0.14687,-1.00663,0.129,0.141,-1.009,0.138,0.152,-0.997,0.135,0.147,-1.006
0.13398,0.1466,-1.00651,0.129,0.141,-1.009,0.138,0.152,-0.997,0.135,0.147,-1.006
0.13431,0.14683,-1.00669,0.129,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13407,0.14693,-1.0066,0.129,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13413,0.14712,-1.00633,0.129,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13449,0.14753,-1.00654,0.129,0.144,-1.009,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13452,0.14714,-1.0069,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13395,0.14695,-1.00687,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.1338,0.14694,-1.00678,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13416,0.14668,-1.00687,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13449,0.14677,-1.00654,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.1347,0.14685,-1.00633,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.1341,0.14691,-1.00654,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13368,0.14687,-1.00654,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13374,0.14712,-1.00672,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13359,0.14726,-1.00708,0.129,0.141,-1.009,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13374,0.14703,-1.00669,0.129,0.144,-1.009,0.138,0.155,-1.003,0.135,0.147,-1.006
0.1341,0.14692,-1.00648,0.126,0.144,-1.009,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13386,0.14711,-1.00678,0.126,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13407,0.14723,-1.00675,0.126,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.1347,0.14731,-1.00669,0.129,0.144,-1.009,0.141,0.152,-1.003,0.135,0.147,-1.006
0.13476,0.14723,-1.00663,0.126,0.144,-1.009,0.141,0.152,-1.003,0.135,0.147,-1.006
0.13416,0.14697,-1.00696,0.126,0.144,-1.012,0.141,0.152,-1.003,0.135,0.147,-1.006
0.13401,0.14725,-1.00729,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13437,0.14727,-1.00726,0.126,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13389,0.14678,-1.00708,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13374,0.14659,-1.00693,0.129,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13413,0.14683,-1.00678,0.129,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13407,0.14716,-1.00678,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13383,0.1469,-1.00678,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13431,0.14689,-1.00672,0.129,0.144,-1.012,0.141,0.152,-1.003,0.135,0.147,-1.006
0.13482,0.14699,-1.00693,0.129,0.144,-1.012,0.141,0.152,-1.003,0.135,0.147,-1.006
0.13482,0.14694,-1.00687,0.129,0.144,-1.012,0.141,0.152,-1.003,0.135,0.147,-1.006
0.13386,0.14733,-1.00687,0.129,0.144,-1.012,0.141,0.152,-1.003,0.135,0.147,-1.006
0.13305,0.14709,-1.00699,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13338,0.14671,-1.00714,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13386,0.14684,-1.00729,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13377,0.14678,-1.00723,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13326,0.1467,-1.00717,0.126,0.141,-1.009,0.141,0.152,-1.003,0.135,0.147,-1.006
0.13338,0.14696,-1.00705,0.126,0.141,-1.012,0.141,0.152,-1.003,0.135,0.147,-1.006
0.13341,0.14677,-1.00702,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13326,0.14661,-1.00717,0.126,0.141,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13329,0.14669,-1.00702,0.123,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13365,0.14678,-1.00693,0.123,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13368,0.14671,-1.00726,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13362,0.14639,-1.00732,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.1341,0.14651,-1.00699,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13431,0.147,-1.00693,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13425,0.14699,-1.00675,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13425,0.14669,-1.00681,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13374,0.1467,-1.0075,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.0075
0.13332,0.14701,-1.00762,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.009
0.13356,0.14707,-1.00756,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.009
0.13422,0.14709,-1.00759,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.0075
0.13422,0.14713,-1.00729,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13389,0.14709,-1.00693,0.123,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13422,0.14709,-1.00645,0.123,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13437,0.14661,-1.00642,0.129,0.141,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13467,0.14633,-1.0069,0.129,0.141,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13422,0.14668,-1.00699,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13419,0.14733,-1.00675,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13458,0.14735,-1.00654,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13431,0.14694,-1.00651,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13407,0.14722,-1.00651,0.126,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13407,0.14718,-1.00642,0.126,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13443,0.1469,-1.00633,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13428,0.14714,-1.00666,0.126,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13395,0.14733,-1.00714,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.1344,0.14716,-1.00666,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13452,0.14705,-1.00606,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13437,0.14711,-1.00633,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13473,0.14705,-1.0066,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13431,0.14696,-1.00654,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13392,0.14684,-1.00678,0.126,0.141,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13347,0.14656,-1.00705,0.126,0.141,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13374,0.14671,-1.00717,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.1344,0.14705,-1.00729,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13422,0.14696,-1.00699,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13422,0.14667,-1.00675,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13368,0.14689,-1.00693,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13353,0.14734,-1.00714,0.126,0.144,-1.009,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13392,0.14708,-1.00729,0.129,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13401,0.14663,-1.00705,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13401,0.14682,-1.0069,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13395,0.14707,-1.00726,0.129,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13362,0.14672,-1.00741,0.126,0.141,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13341,0.14691,-1.00729,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13368,0.14707,-1.00732,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.1341,0.14679,-1.00708,0.123,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.1347,0.147,-1.00669,0.123,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13491,0.14734,-1.00642,0.129,0.144,-1.012,0.141,0.152,-1.003,0.135,0.147,-1.006
0.13458,0.1472,-1.00639,0.129,0.144,-1.009,0.141,0.152,-1.003,0.135,0.147,-1.006
0.13446,0.14679,-1.00657,0.129,0.144,-1.012,0.141,0.152,-1.003,0.135,0.147,-1.006
0.13374,0.14687,-1.00672,0.126,0.144,-1.012,0.141,0.155,-1.003,0.135,0.147,-1.006
0.13338,0.14708,-1.00681,0.126,0.141,-1.009,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13392,0.14733,-1.00672,0.126,0.141,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13398,0.14751,-1.00723,0.109,0.138,-1.018,0.155,0.158,-0.994,0.135,0.147,-1.006
0.13356,0.14724,-1.00732,0.109,0.138,-1.018,0.155,0.158,-0.994,0.135,0.147,-1.006
0.1335,0.14664,-1.00717,0.123,0.141,-1.012,0.141,0.152,-1.003,0.135,0.147,-1.006
0.13401,0.14668,-1.00726,0.126,0.141,-1.012,0.141,0.152,-1.003,0.135,0.147,-1.006
0.13407,0.14696,-1.00714,0.126,0.141,-1.012,0.141,0.152,-1.003,0.135,0.147,-1.006
0.13383,0.14665,-1.00741,0.129,0.141,-1.012,0.141,0.152,-1.003,0.135,0.147,-1.006
0.13338,0.14699,-1.00756,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.009
0.13326,0.14728,-1.00723,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13356,0.14726,-1.00717,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13362,0.14735,-1.00738,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13368,0.14737,-1.00696,0.126,0.144,-1.009,0.138,0.152,-0.997,0.135,0.147,-1.006
0.13344,0.1475,-1.00687,0.126,0.144,-1.012,0.138,0.152,-0.997,0.135,0.147,-1.006
0.13326,0.1472,-1.00735,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13386,0.14687,-1.00738,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13398,0.14685,-1.00732,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13383,0.14679,-1.00729,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13365,0.14675,-1.00738,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13323,0.14672,-1.00735,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.1335,0.1468,-1.0075,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.009
0.13335,0.14689,-1.00741,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13377,0.14667,-1.00711,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13395,0.14656,-1.00726,0.129,0.141,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13341,0.14668,-1.0072,0.126,0.141,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13344,0.1465,-1.00717,0.126,0.141,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13341,0.14656,-1.00702,0.129,0.141,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13341,0.14698,-1.00756,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.009
0.13353,0.14706,-1.00783,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.009
0.13335,0.14712,-1.00738,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13311,0.14687,-1.00759,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.009
0.13317,0.1465,-1.00789,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.009
0.13266,0.14668,-1.00771,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.009
0.13293,0.14704,-1.00729,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13377,0.1472,-1.0072,0.123,0.141,-1.012,0.15,0.155,-1.003,0.135,0.147,-1.006
0.13398,0.14717,-1.00708,0.123,0.141,-1.012,0.15,0.155,-1.003,0.135,0.147,-1.006
0.13317,0.1475,-1.00708,0.126,0.141,-1.009,0.141,0.155,-1.003,0.135,0.147,-1.006
0.13272,0.14758,-1.00759,0.126,0.141,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.009
0.13341,0.14753,-1.00753,0.126,0.141,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.009
0.13362,0.14738,-1.0072,0.129,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13398,0.14701,-1.00723,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13437,0.14675,-1.00696,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13404,0.14631,-1.00678,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13392,0.14651,-1.0069,0.129,0.144,-1.009,0.141,0.152,-1.003,0.135,0.147,-1.006
0.13422,0.14659,-1.00708,0.129,0.144,-1.009,0.141,0.152,-1.003,0.135,0.147,-1.006
0.13386,0.1467,-1.00747,0.123,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13344,0.14702,-1.00747,0.123,0.144,-1.012,0.138,0.152,-1.006,0.135,0.147,-1.006
0.13368,0.14693,-1.00711,0.126,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13392,0.147,-1.00693,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13383,0.14686,-1.00723,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13359,0.14673,-1.00741,0.129,0.144,-1.012,0.138,0.152,-1.006,0.135,0.147,-1.006
0.13383,0.14681,-1.00705,0.129,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13395,0.14685,-1.00699,0.129,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13359,0.14669,-1.00714,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13374,0.14693,-1.00714,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13416,0.1474,-1.00705,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13398,0.14737,-1.00693,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.1344,0.14691,-1.00714,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13455,0.14664,-1.00732,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13404,0.14669,-1.00732,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13395,0.14694,-1.0072,0.129,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13338,0.14705,-1.00729,0.129,0.144,-1.009,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13332,0.147,-1.00747,0.129,0.144,-1.012,0.138,0.152,-1.006,0.135,0.147,-1.006
0.13383,0.14686,-1.00729,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13398,0.14693,-1.0069,0.126,0.144,-1.012,0.144,0.155,-1.003,0.135,0.147,-1.006
0.13362,0.14792,-1.00681,0.126,0.144,-1.012,0.144,0.155,-1.003,0.135,0.147,-1.006
0.13338,0.14798,-1.00711,0.126,0.141,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13347,0.14724,-1.00717,0.129,0.141,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13326,0.14688,-1.00726,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13344,0.14718,-1.00735,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13395,0.14744,-1.00708,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13425,0.1472,-1.00687,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13401,0.14735,-1.00705,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13368,0.14736,-1.00705,0.126,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13371,0.14767,-1.00723,0.126,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13368,0.14757,-1.00738,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13398,0.14743,-1.0072,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13374,0.14748,-1.00696,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13362,0.14713,-1.00687,0.129,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13413,0.14712,-1.00702,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13437,0.14769,-1.0069,0.12,0.141,-1.012,0.141,0.155,-1.003,0.135,0.147,-1.006
0.13434,0.14791,-1.00663,0.12,0.141,-1.012,0.141,0.155,-1.003,0.135,0.147,-1.006
0.13416,0.14717,-1.00669,0.126,0.141,-1.012,0.141,0.152,-1.003,0.135,0.147,-1.006
0.13386,0.14713,-1.00693,0.126,0.141,-1.012,0.138,0.152,-0.997,0.135,0.147,-1.006
0.1335,0.14781,-1.0069,0.126,0.144,-1.009,0.138,0.152,-0.997,0.135,0.147,-1.006
0.13347,0.14774,-1.00705,0.126,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13344,0.1469,-1.00729,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13356,0.14697,-1.00714,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13383,0.14749,-1.0069,0.126,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13374,0.14747,-1.00696,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13353,0.14694,-1.00702,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13359,0.1466,-1.00705,0.126,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13377,0.14705,-1.00735,0.126,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13383,0.147,-1.00729,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13398,0.14679,-1.0072,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13428,0.14737,-1.00696,0.126,0.141,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13437,0.14741,-1.00666,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13422,0.14708,-1.0063,0.129,0.141,-1.012,0.138,0.152,-0.997,0.135,0.147,-1.006
0.13407,0.14701,-1.00633,0.129,0.141,-1.009,0.138,0.152,-0.997,0.135,0.147,-1.006
0.13377,0.14731,-1.00705,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13335,0.14758,-1.00702,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13302,0.14736,-1.00672,0.126,0.141,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13368,0.14744,-1.00693,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13413,0.14728,-1.00699,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13332,0.14676,-1.00702,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13326,0.14685,-1.00699,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13374,0.14697,-1.00672,0.129,0.141,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13362,0.1471,-1.00672,0.129,0.141,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13371,0.14727,-1.00714,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13395,0.14691,-1.00735,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13362,0.14687,-1.00729,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13371,0.14709,-1.00732,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13386,0.1472,-1.0069,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13323,0.14696,-1.00675,0.126,0.144,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13323,0.14663,-1.00711,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13344,0.14661,-1.00726,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13326,0.1465,-1.00693,0.129,0.141,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13293,0.14658,-1.00687,0.129,0.141,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13326,0.14692,-1.00717,0.129,0.141,-1.012,0.138,0.152,-1.006,0.135,0.147,-1.006
0.13392,0.1471,-1.00684,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13368,0.14701,-1.00681,0.126,0.141,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13401,0.14722,-1.00714,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13395,0.14766,-1.00684,0.129,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13347,0.14728,-1.00675,0.129,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13386,0.14702,-1.00714,0.129,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13416,0.14685,-1.0072,0.129,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13392,0.1466,-1.00717,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13377,0.14639,-1.00723,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13356,0.14652,-1.00702,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13284,0.14688,-1.00711,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13245,0.14679,-1.00729,0.126,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13272,0.14677,-1.00732,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13293,0.1467,-1.00765,0.129,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.009
0.13338,0.14669,-1.00768,0.129,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.009
0.1332,0.14698,-1.00747,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.009
0.13314,0.14713,-1.00738,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13368,0.14711,-1.00729,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13338,0.14705,-1.00726,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13356,0.14705,-1.00738,0.129,0.141,-1.009,0.138,0.152,-1.003,0.135,0.147,-1.006
0.13401,0.147,-1.00765,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.009
0.13332,0.14715,-1.00759,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.009
0.13284,0.14738,-1.00768,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.009
0.13317,0.14759,-1.00765,0.126,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.009
0.13344,0.14753,-1.0075,0.126,0.141,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13335,0.14702,-1.00792,0.126,0.141,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.009
0.13332,0.14713,-1.00795,0.126,0.141,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.009
0.13368,0.14746,-1.00762,0.129,0.141,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.009
0.13353,0.1472,-1.00765,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.009
0.13332,0.14702,-1.00762,0.129,0.144,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.009
0.13356,0.14764,-1.00735,0.129,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.13374,0.14747,-1.00741,0.129,0.144,-1.012,0.138,0.155,-1.003,0.135,0.147,-1.006
0.1332,0.14671,-1.00759,0.129,0.141,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.009
0.13269,0.14668,-1.00762,0.129,0.138,-1.012,0.138,0.152,-1.003,0.135,0.147,-1.009
